txn_id,from_account,to_account,amount,timestamp,txn_type,channel,location,kyc_risk,company
T5211,A0020,A1048,137766.91,2025-04-19T13:42:00,DEPOSIT,CASH,Chennai,0.06,XYZ Pvt Ltd
T5212,A0262,A1460,203721.16,2025-01-19T19:05:00,WITHDRAWAL,IMPS,Bangalore,0.26,ABC Corp
T5213,A0009,A1009,83874.08,2025-01-30T08:47:00,DEPOSIT,CASH,Mumbai,0.94,-
T5214,A0019,A0329,132811.56,2025-01-29T01:53:00,WITHDRAWAL,IMPS,Delhi,0.74,LMN Ltd
T5215,A0891,A0779,248564.79,2025-03-17T11:50:00,PAYMENT,CASH,Hyderabad,0.69,LMN Ltd
T5216,A0139,A1418,43628.92,2025-04-27T06:51:00,DEPOSIT,CASH,Mumbai,0.64,-
T5217,A0798,A1061,222959.92,2025-05-10T13:20:00,DEPOSIT,IMPS,Hyderabad,0.8,ABC Corp
T5218,A0970,A1047,292884.75,2025-01-30T16:07:00,WITHDRAWAL,CASH,Delhi,0.59,ABC Corp
T5219,A0073,A0836,165339.98,2025-03-20T04:27:00,DEPOSIT,UPI,Chennai,0.44,ABC Corp
T5220,A0942,A0927,37268.77,2025-03-11T08:54:00,PAYMENT,CASH,Delhi,0.84,XYZ Pvt Ltd
T5221,A0665,A0547,248895.94,2025-04-23T12:54:00,WITHDRAWAL,NEFT,Hyderabad,0.55,XYZ Pvt Ltd
T5222,A0554,A0021,276463.9,2025-01-03T03:22:00,TRANSFER,IMPS,Mumbai,0.73,ABC Corp
T5223,A0784,A0202,68633.68,2025-02-07T12:04:00,PAYMENT,IMPS,Chennai,0.77,-
T5224,A0111,A0217,128272.48,2025-03-23T00:21:00,PAYMENT,UPI,Hyderabad,0.53,-
T5225,A0908,A0322,118926.24,2025-01-05T14:19:00,TRANSFER,UPI,Chennai,0.9,LMN Ltd
T5226,A0946,A0267,233893.85,2025-04-14T03:10:00,DEPOSIT,CASH,Chennai,0.21,-
T5227,A1064,A1101,227921.99,2025-01-19T00:57:00,TRANSFER,IMPS,Bangalore,0.91,LMN Ltd
T5228,A1424,A0078,2603.47,2025-01-14T19:49:00,TRANSFER,IMPS,Bangalore,0.78,LMN Ltd
T5229,A1322,A0539,133782.52,2025-02-02T03:54:00,DEPOSIT,IMPS,Hyderabad,0.48,-
T5230,A1346,A0478,194311.87,2025-03-10T17:23:00,WITHDRAWAL,CASH,Mumbai,0.02,ABC Corp
T5231,A0686,A0625,280024.69,2025-04-05T10:18:00,TRANSFER,IMPS,Mumbai,0.82,LMN Ltd
T5232,A0934,A1276,298156.27,2025-05-19T11:12:00,PAYMENT,IMPS,Delhi,0.14,ABC Corp
T5233,A1113,A0063,93365.08,2025-04-08T22:37:00,WITHDRAWAL,UPI,Mumbai,0.56,LMN Ltd
T5234,A0424,A0197,77706.74,2025-01-10T22:56:00,WITHDRAWAL,NEFT,Mumbai,0.62,LMN Ltd
T5235,A0742,A0568,292220.35,2025-01-30T04:47:00,PAYMENT,NEFT,Hyderabad,0.34,ABC Corp
T5236,A1453,A0423,161011.93,2025-02-01T22:22:00,PAYMENT,NEFT,Mumbai,0.89,-
T5237,A1349,A0684,189144.5,2025-05-11T13:23:00,TRANSFER,RTGS,Mumbai,0.18,LMN Ltd
T5238,A1256,A0091,141662.01,2025-03-06T22:35:00,TRANSFER,IMPS,Chennai,0.63,-
T5239,A1069,A0583,170288.26,2025-04-25T15:07:00,WITHDRAWAL,UPI,Bangalore,0.01,ABC Corp
T5240,A1385,A0451,102416.6,2025-05-01T18:07:00,WITHDRAWAL,RTGS,Mumbai,0.01,-
T5241,A0713,A1141,104297.81,2025-05-10T12:08:00,WITHDRAWAL,UPI,Mumbai,0.1,LMN Ltd
T5242,A0554,A1476,164373.32,2025-04-08T12:43:00,PAYMENT,NEFT,Bangalore,0.71,LMN Ltd
T5243,A0757,A0531,189879.42,2025-03-30T16:07:00,WITHDRAWAL,NEFT,Hyderabad,0.69,LMN Ltd
T5244,A0608,A0620,236814.57,2025-04-11T04:41:00,TRANSFER,IMPS,Hyderabad,0.31,ABC Corp
T5245,A0295,A0833,200657.43,2025-01-24T11:56:00,WITHDRAWAL,UPI,Hyderabad,0.04,LMN Ltd
T5246,A1324,A1197,146263.52,2025-03-20T07:02:00,TRANSFER,RTGS,Hyderabad,0.91,XYZ Pvt Ltd
T5247,A0336,A0817,21773.64,2025-05-10T06:23:00,TRANSFER,IMPS,Mumbai,0.31,ABC Corp
T5248,A0198,A0013,233547.66,2025-01-17T17:15:00,DEPOSIT,CASH,Delhi,0.02,-
T5249,A1129,A0561,110170.89,2025-01-27T15:51:00,WITHDRAWAL,CASH,Bangalore,0.12,ABC Corp
T5250,A1062,A1334,61726.16,2025-03-09T14:44:00,PAYMENT,IMPS,Mumbai,0.26,-
T5251,A1453,A1115,249049.66,2025-01-27T01:20:00,PAYMENT,CASH,Mumbai,0.54,ABC Corp
T5252,A1177,A0798,98318.87,2025-01-06T15:26:00,PAYMENT,UPI,Mumbai,0.42,XYZ Pvt Ltd
T5253,A0447,A0229,91404.27,2025-04-09T08:04:00,WITHDRAWAL,UPI,Mumbai,0.95,ABC Corp
T5254,A0540,A0255,72113.48,2025-05-17T20:00:00,TRANSFER,UPI,Mumbai,0.73,LMN Ltd
T5255,A0591,A1413,69718.92,2025-02-21T10:31:00,PAYMENT,UPI,Chennai,0.9,-
T5256,A0700,A0079,21337.18,2025-01-06T08:04:00,TRANSFER,NEFT,Mumbai,0.19,-
T5257,A0507,A0400,177721.7,2025-05-15T07:13:00,DEPOSIT,NEFT,Chennai,0.24,LMN Ltd
T5258,A0105,A1491,282327.16,2025-01-21T14:09:00,TRANSFER,IMPS,Mumbai,0.24,LMN Ltd
T5259,A1390,A0262,219732.82,2025-05-08T18:15:00,TRANSFER,RTGS,Delhi,0.39,LMN Ltd
T5260,A1368,A0521,56866.6,2025-01-21T00:04:00,PAYMENT,NEFT,Bangalore,0.13,LMN Ltd
T5261,A0415,A0065,287160.66,2025-04-21T06:25:00,DEPOSIT,NEFT,Hyderabad,0.6,LMN Ltd
T5262,A0902,A0977,259736.05,2025-05-14T10:26:00,PAYMENT,IMPS,Bangalore,0.27,LMN Ltd
T5263,A1399,A0403,213127.0,2025-02-11T14:40:00,WITHDRAWAL,IMPS,Chennai,0.38,-
T5264,A0193,A0821,5680.19,2025-02-03T20:05:00,DEPOSIT,NEFT,Mumbai,0.57,ABC Corp
T5265,A0160,A0526,207424.8,2025-03-23T01:35:00,PAYMENT,UPI,Hyderabad,0.73,XYZ Pvt Ltd
T5266,A0092,A0288,20765.15,2025-02-08T08:44:00,WITHDRAWAL,RTGS,Bangalore,0.57,ABC Corp
T5267,A1302,A0037,92886.95,2025-04-12T04:16:00,WITHDRAWAL,NEFT,Mumbai,0.16,XYZ Pvt Ltd
T5268,A0899,A1158,77941.19,2025-03-22T06:14:00,PAYMENT,IMPS,Hyderabad,0.48,LMN Ltd
T5269,A0836,A0138,157683.67,2025-05-09T04:33:00,TRANSFER,IMPS,Chennai,0.61,-
T5270,A0244,A1018,90012.18,2025-03-16T21:56:00,PAYMENT,RTGS,Bangalore,0.44,ABC Corp
T5271,A1112,A1009,84204.7,2025-03-05T16:25:00,DEPOSIT,CASH,Chennai,0.45,ABC Corp
T5272,A0344,A0578,169385.16,2025-01-18T21:29:00,PAYMENT,RTGS,Hyderabad,1.0,ABC Corp
T5273,A0543,A0414,11363.62,2025-01-30T03:16:00,WITHDRAWAL,UPI,Hyderabad,0.75,ABC Corp
T5274,A0625,A1211,97201.52,2025-01-19T04:32:00,PAYMENT,CASH,Delhi,0.91,ABC Corp
T5275,A0659,A0555,41385.61,2025-04-08T15:44:00,WITHDRAWAL,RTGS,Delhi,0.36,XYZ Pvt Ltd
T5276,A1257,A0010,96643.35,2025-01-14T05:01:00,TRANSFER,NEFT,Hyderabad,0.44,LMN Ltd
T5277,A1195,A1030,38846.81,2025-02-25T20:15:00,PAYMENT,CASH,Bangalore,0.26,XYZ Pvt Ltd
T5278,A0386,A1460,20086.43,2025-05-10T08:55:00,PAYMENT,RTGS,Chennai,0.73,ABC Corp
T5279,A1459,A0280,104960.51,2025-01-04T17:19:00,WITHDRAWAL,IMPS,Hyderabad,0.02,XYZ Pvt Ltd
T5280,A1408,A0246,297020.76,2025-04-23T08:23:00,PAYMENT,NEFT,Mumbai,0.55,XYZ Pvt Ltd
T5281,A0874,A0700,167707.57,2025-03-26T10:02:00,WITHDRAWAL,CASH,Hyderabad,0.35,LMN Ltd
T5282,A1051,A1302,11747.09,2025-01-21T19:15:00,TRANSFER,UPI,Bangalore,0.31,LMN Ltd
T5283,A1192,A0839,132857.2,2025-01-10T06:54:00,TRANSFER,UPI,Hyderabad,0.27,ABC Corp
T5284,A1390,A0164,43920.39,2025-01-30T02:00:00,TRANSFER,RTGS,Bangalore,0.08,XYZ Pvt Ltd
T5285,A0688,A0587,56649.33,2025-03-10T01:00:00,WITHDRAWAL,CASH,Hyderabad,0.3,XYZ Pvt Ltd
T5286,A0295,A0547,210614.33,2025-01-09T08:18:00,PAYMENT,CASH,Hyderabad,0.74,XYZ Pvt Ltd
T5287,A0296,A0638,13696.23,2025-03-13T06:55:00,TRANSFER,IMPS,Delhi,0.15,-
T5288,A0296,A0617,164701.82,2025-03-28T07:47:00,PAYMENT,CASH,Delhi,0.88,ABC Corp
T5289,A1348,A1493,102404.37,2025-03-24T08:53:00,PAYMENT,NEFT,Hyderabad,0.67,LMN Ltd
T5290,A0729,A0557,264423.5,2025-01-04T12:25:00,DEPOSIT,IMPS,Delhi,0.63,XYZ Pvt Ltd
T5291,A0511,A0428,86063.08,2025-02-16T12:41:00,DEPOSIT,RTGS,Bangalore,0.88,-
T5292,A0821,A0350,207779.25,2025-02-18T20:35:00,PAYMENT,UPI,Hyderabad,0.96,-
T5293,A1436,A1489,287335.31,2025-03-15T08:52:00,TRANSFER,RTGS,Delhi,0.01,LMN Ltd
T5294,A0452,A1464,240687.67,2025-02-04T02:00:00,PAYMENT,RTGS,Chennai,0.6,-
T5295,A0819,A0252,50329.48,2025-01-17T07:13:00,PAYMENT,RTGS,Hyderabad,0.63,ABC Corp
T5296,A1287,A1134,116648.99,2025-01-06T20:10:00,PAYMENT,IMPS,Mumbai,0.55,ABC Corp
T5297,A0169,A0506,102331.55,2025-01-25T14:53:00,WITHDRAWAL,UPI,Hyderabad,0.06,LMN Ltd
T5298,A0697,A0924,23674.93,2025-04-07T04:35:00,TRANSFER,IMPS,Delhi,0.82,ABC Corp
T5299,A0046,A1120,54899.04,2025-01-24T20:04:00,TRANSFER,IMPS,Chennai,0.74,LMN Ltd
T5300,A0355,A0743,124233.62,2025-03-12T15:23:00,PAYMENT,CASH,Hyderabad,0.93,LMN Ltd
T5301,A0840,A0560,296208.31,2025-04-12T12:04:00,PAYMENT,CASH,Bangalore,0.21,XYZ Pvt Ltd
T5302,A1196,A1047,120517.28,2025-03-18T05:36:00,TRANSFER,UPI,Hyderabad,0.59,-
T5303,A1075,A0045,207341.63,2025-05-18T11:20:00,WITHDRAWAL,NEFT,Mumbai,0.63,ABC Corp
T5304,A0013,A1378,159895.42,2025-01-06T20:55:00,TRANSFER,CASH,Chennai,0.86,LMN Ltd
T5305,A0082,A0679,37438.59,2025-02-17T08:56:00,PAYMENT,RTGS,Chennai,0.57,XYZ Pvt Ltd
T5306,A0720,A0217,85960.71,2025-04-16T19:36:00,TRANSFER,NEFT,Chennai,0.38,-
T5307,A0258,A0878,137906.85,2025-01-28T19:53:00,DEPOSIT,RTGS,Chennai,0.75,-
T5308,A1260,A1073,136387.44,2025-01-13T13:53:00,WITHDRAWAL,UPI,Bangalore,0.05,ABC Corp
T5309,A0307,A0570,201247.04,2025-04-10T20:59:00,PAYMENT,RTGS,Hyderabad,0.79,LMN Ltd
T5310,A0023,A0942,165860.81,2025-04-27T10:20:00,TRANSFER,IMPS,Delhi,0.82,ABC Corp
T5311,A1170,A0046,8480.15,2025-03-15T12:12:00,TRANSFER,RTGS,Mumbai,0.28,-
T5312,A0601,A1071,15275.62,2025-02-15T19:42:00,WITHDRAWAL,RTGS,Bangalore,0.34,-
T5313,A0216,A0011,68064.94,2025-01-31T18:57:00,TRANSFER,RTGS,Hyderabad,0.69,-
T5314,A0882,A0566,163519.22,2025-02-14T02:19:00,WITHDRAWAL,RTGS,Hyderabad,0.49,ABC Corp
T5315,A1224,A0324,20468.64,2025-05-01T00:59:00,WITHDRAWAL,NEFT,Delhi,0.68,XYZ Pvt Ltd
T5316,A0654,A0604,47614.81,2025-01-28T07:25:00,PAYMENT,UPI,Delhi,0.89,ABC Corp
T5317,A0643,A0290,238191.11,2025-01-20T13:05:00,DEPOSIT,IMPS,Hyderabad,0.53,XYZ Pvt Ltd
T5318,A1125,A0012,132383.6,2025-02-28T16:59:00,TRANSFER,UPI,Bangalore,0.7,LMN Ltd
T5319,A0205,A0764,295397.48,2025-04-09T16:12:00,WITHDRAWAL,UPI,Chennai,0.51,-
T5320,A0509,A1404,219913.57,2025-05-07T19:11:00,PAYMENT,RTGS,Hyderabad,0.96,LMN Ltd
T5321,A0575,A1328,92377.35,2025-03-19T03:57:00,DEPOSIT,UPI,Delhi,0.31,ABC Corp
T5322,A0527,A1143,198270.23,2025-02-23T19:06:00,TRANSFER,IMPS,Delhi,0.29,ABC Corp
T5323,A0998,A0297,9056.19,2025-03-02T15:47:00,PAYMENT,UPI,Bangalore,0.9,LMN Ltd
T5324,A1073,A0716,259806.99,2025-03-16T20:31:00,PAYMENT,NEFT,Bangalore,0.77,LMN Ltd
T5325,A0906,A1131,64920.03,2025-05-18T18:02:00,DEPOSIT,RTGS,Hyderabad,0.76,LMN Ltd
T5326,A0880,A1032,25532.1,2025-03-23T04:45:00,WITHDRAWAL,RTGS,Delhi,0.82,-
T5327,A1443,A0691,114027.03,2025-02-15T11:21:00,TRANSFER,IMPS,Chennai,0.13,XYZ Pvt Ltd
T5328,A1295,A0215,259390.5,2025-01-17T23:28:00,PAYMENT,UPI,Chennai,0.62,XYZ Pvt Ltd
T5329,A1031,A0363,208694.93,2025-02-11T12:58:00,PAYMENT,CASH,Chennai,0.69,LMN Ltd
T5330,A0548,A1101,290524.3,2025-01-25T01:25:00,TRANSFER,CASH,Bangalore,0.9,ABC Corp
T5331,A0669,A1446,5159.22,2025-03-07T01:46:00,TRANSFER,CASH,Hyderabad,0.41,-
T5332,A0462,A1124,261986.76,2025-03-16T19:12:00,TRANSFER,CASH,Bangalore,0.95,ABC Corp
T5333,A0372,A0770,173875.26,2025-03-29T12:23:00,TRANSFER,NEFT,Hyderabad,0.28,ABC Corp
T5334,A0760,A0691,287072.82,2025-05-04T09:39:00,TRANSFER,RTGS,Mumbai,0.43,-
T5335,A1241,A1481,211742.91,2025-02-25T18:22:00,DEPOSIT,UPI,Bangalore,0.13,ABC Corp
T5336,A0377,A0766,48410.43,2025-04-10T21:31:00,TRANSFER,IMPS,Mumbai,0.18,-
T5337,A0007,A1328,228433.62,2025-01-07T01:38:00,TRANSFER,UPI,Bangalore,0.26,ABC Corp
T5338,A0672,A0186,1006.08,2025-01-14T03:08:00,WITHDRAWAL,UPI,Mumbai,0.79,XYZ Pvt Ltd
T5339,A1348,A0054,38204.42,2025-02-22T15:21:00,WITHDRAWAL,CASH,Bangalore,0.63,-
T5340,A0372,A1292,269002.8,2025-01-03T01:40:00,TRANSFER,RTGS,Hyderabad,0.62,ABC Corp
T5341,A0076,A1400,192517.53,2025-03-08T23:09:00,WITHDRAWAL,UPI,Mumbai,0.19,-
T5342,A0963,A1125,185190.16,2025-01-29T21:08:00,PAYMENT,CASH,Hyderabad,0.72,XYZ Pvt Ltd
T5343,A0723,A1373,176977.58,2025-04-23T07:01:00,PAYMENT,RTGS,Delhi,0.51,LMN Ltd
T5344,A0780,A1111,141066.35,2025-01-26T06:47:00,TRANSFER,IMPS,Chennai,0.04,-
T5345,A0826,A0343,42346.68,2025-04-14T03:35:00,PAYMENT,CASH,Mumbai,0.75,-
T5346,A0178,A0405,270580.48,2025-03-14T22:17:00,TRANSFER,CASH,Hyderabad,0.2,LMN Ltd
T5347,A0068,A1172,239681.13,2025-04-18T11:25:00,TRANSFER,CASH,Chennai,0.92,ABC Corp
T5348,A1319,A1273,259823.94,2025-01-03T13:40:00,WITHDRAWAL,NEFT,Chennai,0.82,LMN Ltd
T5349,A0367,A0950,6465.67,2025-04-14T21:21:00,TRANSFER,CASH,Bangalore,0.57,LMN Ltd
T5350,A1043,A0445,251974.31,2025-03-19T07:32:00,PAYMENT,IMPS,Chennai,0.46,-
T5351,A0660,A1477,286643.85,2025-04-25T02:47:00,TRANSFER,RTGS,Chennai,0.19,XYZ Pvt Ltd
T5352,A0104,A0793,162529.75,2025-05-16T11:26:00,TRANSFER,IMPS,Bangalore,0.09,XYZ Pvt Ltd
T5353,A0069,A0781,246330.02,2025-04-30T04:54:00,PAYMENT,IMPS,Hyderabad,0.44,ABC Corp
T5354,A0157,A0335,14508.1,2025-03-04T12:48:00,PAYMENT,IMPS,Bangalore,0.88,ABC Corp
T5355,A0213,A0624,27312.97,2025-04-25T20:43:00,WITHDRAWAL,CASH,Bangalore,0.7,ABC Corp
T5356,A0454,A1379,133472.59,2025-01-21T16:08:00,WITHDRAWAL,IMPS,Mumbai,0.61,XYZ Pvt Ltd
T5357,A1043,A0351,59116.19,2025-01-29T05:39:00,DEPOSIT,UPI,Bangalore,0.1,XYZ Pvt Ltd
T5358,A0359,A0535,141077.83,2025-02-03T01:32:00,TRANSFER,RTGS,Chennai,0.96,XYZ Pvt Ltd
T5359,A0175,A0074,133351.07,2025-01-01T01:14:00,DEPOSIT,RTGS,Chennai,0.57,ABC Corp
T5360,A1072,A0374,157054.43,2025-03-16T20:23:00,DEPOSIT,IMPS,Bangalore,0.48,-
T5361,A0869,A0360,102507.61,2025-03-01T08:26:00,TRANSFER,RTGS,Hyderabad,0.93,XYZ Pvt Ltd
T5362,A0889,A1092,135457.79,2025-03-04T03:38:00,TRANSFER,UPI,Bangalore,0.58,-
T5363,A1259,A0043,216330.82,2025-04-23T16:35:00,WITHDRAWAL,IMPS,Mumbai,0.05,ABC Corp
T5364,A0049,A0918,294133.52,2025-03-02T09:54:00,WITHDRAWAL,CASH,Chennai,0.76,-
T5365,A0412,A0545,99392.48,2025-05-18T01:04:00,PAYMENT,IMPS,Bangalore,0.66,ABC Corp
T5366,A0277,A1459,3623.17,2025-01-28T12:12:00,PAYMENT,IMPS,Bangalore,0.67,ABC Corp
T5367,A1242,A1432,294579.32,2025-02-23T03:25:00,DEPOSIT,UPI,Chennai,0.87,XYZ Pvt Ltd
T5368,A1151,A0144,204140.04,2025-03-21T22:27:00,TRANSFER,RTGS,Chennai,0.39,LMN Ltd
T5369,A1023,A0854,102973.89,2025-03-06T02:38:00,WITHDRAWAL,CASH,Mumbai,0.76,LMN Ltd
T5370,A1299,A0301,96945.47,2025-04-22T01:46:00,DEPOSIT,RTGS,Mumbai,0.27,XYZ Pvt Ltd
T5371,A1113,A0241,137819.91,2025-02-02T10:03:00,WITHDRAWAL,RTGS,Mumbai,0.25,LMN Ltd
T5372,A1364,A1276,116397.0,2025-05-10T10:56:00,PAYMENT,UPI,Hyderabad,0.99,XYZ Pvt Ltd
T5373,A0741,A0922,279596.21,2025-01-28T01:01:00,DEPOSIT,CASH,Mumbai,0.66,LMN Ltd
T5374,A0949,A1314,244825.74,2025-05-08T15:35:00,TRANSFER,IMPS,Hyderabad,0.42,XYZ Pvt Ltd
T5375,A0421,A1248,296040.81,2025-03-12T21:19:00,WITHDRAWAL,CASH,Bangalore,0.81,XYZ Pvt Ltd
T5376,A1083,A0522,61920.28,2025-03-05T00:30:00,TRANSFER,NEFT,Chennai,0.99,XYZ Pvt Ltd
T5377,A0608,A0893,20980.98,2025-01-30T10:15:00,PAYMENT,IMPS,Hyderabad,0.95,ABC Corp
T5378,A1294,A0758,137494.78,2025-01-13T03:30:00,WITHDRAWAL,RTGS,Bangalore,0.14,ABC Corp
T5379,A0083,A0554,35340.49,2025-02-04T03:25:00,DEPOSIT,RTGS,Mumbai,0.71,LMN Ltd
T5380,A0756,A1277,199565.79,2025-04-08T17:14:00,WITHDRAWAL,UPI,Bangalore,0.66,LMN Ltd
T5381,A0396,A1362,123407.47,2025-03-30T09:41:00,TRANSFER,CASH,Delhi,0.82,-
T5382,A0342,A1142,254031.89,2025-04-17T04:42:00,TRANSFER,IMPS,Bangalore,0.74,LMN Ltd
T5383,A0290,A0634,274146.59,2025-03-28T20:31:00,TRANSFER,RTGS,Mumbai,0.48,-
T5384,A1449,A0187,211982.16,2025-01-04T06:32:00,TRANSFER,UPI,Hyderabad,0.28,ABC Corp
T5385,A0058,A0789,264169.47,2025-04-26T14:16:00,PAYMENT,CASH,Bangalore,0.48,ABC Corp
T5386,A1145,A0244,153493.52,2025-01-31T22:45:00,TRANSFER,NEFT,Chennai,0.64,XYZ Pvt Ltd
T5387,A1179,A0819,2244.52,2025-04-15T13:53:00,WITHDRAWAL,CASH,Hyderabad,0.74,-
T5388,A0564,A1011,148552.26,2025-04-16T07:30:00,DEPOSIT,UPI,Chennai,0.9,LMN Ltd
T5389,A1385,A0511,96039.06,2025-01-19T14:07:00,WITHDRAWAL,RTGS,Mumbai,0.07,-
T5390,A1433,A0534,234614.41,2025-01-16T11:26:00,DEPOSIT,UPI,Mumbai,0.92,-
T5391,A1003,A0043,16425.58,2025-04-12T16:26:00,WITHDRAWAL,CASH,Delhi,0.36,LMN Ltd
T5392,A0043,A0589,163665.19,2025-04-20T15:52:00,TRANSFER,UPI,Mumbai,0.2,ABC Corp
T5393,A1144,A0023,7893.45,2025-01-29T18:04:00,TRANSFER,CASH,Mumbai,0.75,-
T5394,A0577,A0678,242420.6,2025-02-18T21:51:00,TRANSFER,CASH,Chennai,0.74,XYZ Pvt Ltd
T5395,A0439,A0624,267859.35,2025-02-21T20:46:00,WITHDRAWAL,NEFT,Chennai,0.32,XYZ Pvt Ltd
T5396,A1469,A1439,15454.05,2025-05-09T01:39:00,DEPOSIT,IMPS,Delhi,0.7,-
T5397,A0172,A0536,260924.99,2025-04-07T21:45:00,WITHDRAWAL,NEFT,Mumbai,0.04,XYZ Pvt Ltd
T5398,A1273,A0322,66896.13,2025-03-27T15:14:00,PAYMENT,NEFT,Bangalore,0.2,LMN Ltd
T5399,A1133,A1246,185765.65,2025-05-06T19:27:00,DEPOSIT,RTGS,Mumbai,0.38,XYZ Pvt Ltd
T5400,A0052,A0621,295752.97,2025-04-09T09:59:00,WITHDRAWAL,RTGS,Bangalore,0.66,LMN Ltd
T5401,A0644,A0005,98854.19,2025-02-18T02:30:00,PAYMENT,UPI,Chennai,0.71,XYZ Pvt Ltd
T5402,A1496,A0122,133547.37,2025-01-11T10:31:00,DEPOSIT,RTGS,Chennai,0.92,LMN Ltd
T5403,A0559,A1179,297568.31,2025-04-04T08:20:00,PAYMENT,IMPS,Bangalore,0.83,-
T5404,A0088,A0281,109359.97,2025-04-17T01:37:00,WITHDRAWAL,IMPS,Chennai,0.11,XYZ Pvt Ltd
T5405,A0878,A0535,48718.08,2025-02-25T20:34:00,PAYMENT,NEFT,Bangalore,0.46,-
T5406,A0183,A0358,19797.91,2025-02-24T00:51:00,DEPOSIT,RTGS,Mumbai,0.53,XYZ Pvt Ltd
T5407,A0423,A1287,225957.12,2025-03-24T02:12:00,PAYMENT,NEFT,Delhi,0.63,-
T5408,A0064,A1105,220385.64,2025-02-28T11:23:00,TRANSFER,NEFT,Chennai,0.49,LMN Ltd
T5409,A0650,A1083,72438.98,2025-01-30T14:05:00,PAYMENT,RTGS,Delhi,0.2,XYZ Pvt Ltd
T5410,A1306,A0473,1415.16,2025-03-08T12:25:00,TRANSFER,IMPS,Bangalore,0.05,ABC Corp
T5411,A0927,A0672,160326.56,2025-01-11T13:04:00,WITHDRAWAL,UPI,Chennai,0.1,LMN Ltd
T5412,A0260,A1214,283233.46,2025-03-10T11:43:00,DEPOSIT,RTGS,Hyderabad,0.49,XYZ Pvt Ltd
T5413,A1333,A0966,234197.8,2025-04-11T05:13:00,TRANSFER,CASH,Hyderabad,0.55,ABC Corp
T5414,A0104,A0675,77240.74,2025-05-03T06:52:00,PAYMENT,RTGS,Chennai,0.68,LMN Ltd
T5415,A0660,A0428,257797.51,2025-02-09T23:57:00,WITHDRAWAL,CASH,Hyderabad,0.11,LMN Ltd
T5416,A0768,A0333,47349.77,2025-01-05T19:53:00,TRANSFER,RTGS,Mumbai,0.27,LMN Ltd
T5417,A1407,A0276,256967.0,2025-02-15T10:45:00,DEPOSIT,RTGS,Chennai,0.47,ABC Corp
T5418,A1457,A0843,2276.64,2025-03-29T08:52:00,PAYMENT,RTGS,Bangalore,0.51,XYZ Pvt Ltd
T5419,A0605,A1388,94944.17,2025-05-09T09:56:00,PAYMENT,NEFT,Chennai,0.01,LMN Ltd
T5420,A0265,A0861,87388.35,2025-02-15T17:18:00,PAYMENT,IMPS,Chennai,0.01,ABC Corp
T5421,A0175,A1144,58650.34,2025-01-09T18:39:00,TRANSFER,NEFT,Chennai,0.34,LMN Ltd
T5422,A0711,A0602,222090.76,2025-05-12T01:09:00,WITHDRAWAL,UPI,Hyderabad,0.2,ABC Corp
T5423,A0165,A1266,128322.66,2025-01-16T11:28:00,DEPOSIT,RTGS,Chennai,0.22,LMN Ltd
T5424,A1266,A1127,166637.1,2025-02-14T23:07:00,TRANSFER,RTGS,Hyderabad,0.83,XYZ Pvt Ltd
T5425,A1316,A1312,4028.41,2025-05-19T00:14:00,TRANSFER,IMPS,Bangalore,0.69,-
T5426,A0733,A0030,283110.75,2025-03-20T13:36:00,PAYMENT,RTGS,Chennai,0.45,LMN Ltd
T5427,A1297,A0820,147318.77,2025-01-03T05:30:00,WITHDRAWAL,RTGS,Hyderabad,0.42,ABC Corp
T5428,A0063,A1181,204729.05,2025-03-25T15:10:00,PAYMENT,UPI,Chennai,0.23,-
T5429,A0730,A1431,165481.02,2025-04-08T23:27:00,WITHDRAWAL,UPI,Mumbai,0.96,ABC Corp
T5430,A0778,A0110,273591.94,2025-05-11T11:11:00,PAYMENT,CASH,Bangalore,0.42,ABC Corp
T5431,A1412,A1060,298713.48,2025-03-05T12:28:00,TRANSFER,CASH,Delhi,1.0,-
T5432,A1101,A0220,213633.92,2025-03-19T01:26:00,DEPOSIT,RTGS,Delhi,0.08,LMN Ltd
T5433,A1033,A0760,188912.34,2025-03-22T11:33:00,TRANSFER,NEFT,Mumbai,0.15,XYZ Pvt Ltd
T5434,A0170,A0295,163562.4,2025-04-09T08:26:00,TRANSFER,CASH,Chennai,0.39,-
T5435,A0190,A1150,67144.88,2025-05-01T00:36:00,TRANSFER,NEFT,Mumbai,0.87,LMN Ltd
T5436,A1425,A0312,117933.29,2025-04-08T13:12:00,TRANSFER,NEFT,Delhi,0.07,LMN Ltd
T5437,A0853,A0384,296417.05,2025-05-19T04:24:00,WITHDRAWAL,NEFT,Chennai,0.8,ABC Corp
T5438,A1040,A0734,215067.79,2025-04-03T06:39:00,PAYMENT,UPI,Hyderabad,0.35,ABC Corp
T5439,A0762,A1113,199788.76,2025-01-27T17:40:00,DEPOSIT,IMPS,Hyderabad,0.86,ABC Corp
T5440,A1346,A0721,224442.88,2025-03-03T19:08:00,PAYMENT,RTGS,Chennai,0.25,XYZ Pvt Ltd
T5441,A0276,A1371,140388.95,2025-04-22T09:56:00,TRANSFER,CASH,Delhi,0.59,LMN Ltd
T5442,A0856,A0230,155347.47,2025-03-18T23:51:00,PAYMENT,CASH,Mumbai,0.2,-
T5443,A0371,A1487,151884.11,2025-04-02T18:17:00,DEPOSIT,IMPS,Chennai,0.33,LMN Ltd
