txn_id,from_account,to_account,amount,timestamp,txn_type,channel,location,kyc_risk,company,transaction_count,total_amount,avg_amount,std_amount,txn_type_encoded,channel_encoded,location_encoded,company_encoded,fraud_probability,predicted_fraud
T3924,A0661,A1142,293035.06,2025-05-18T14:25:00,PAYMENT,UPI,Mumbai,0.65,LMN Ltd,8,1175320.1,146915.0125,106988.11128618287,1,4,4,2,1.0,1
T3925,A0436,A0775,243207.78,2025-02-04T04:51:00,DEPOSIT,UPI,Mumbai,0.7,-,7,1195064.01,170723.43,82371.68988525569,0,4,4,0,1.0,1
T3926,A0466,A0063,165367.6,2025-05-18T09:05:00,WITHDRAWAL,CASH,Mumbai,0.17,LMN Ltd,6,861321.15,143553.525,98987.66796482615,3,0,4,2,1.0,1
T3927,A0597,A0435,166475.25,2025-01-02T15:14:00,DEPOSIT,IMPS,Bangalore,0.14,XYZ Pvt Ltd,10,1213162.15,121316.215,94462.03218411631,0,1,0,3,1.0,1
T3928,A0112,A0086,39091.72,2025-04-21T00:11:00,DEPOSIT,NEFT,Delhi,0.58,XYZ Pvt Ltd,7,983930.13,140561.44714285716,103477.46859747403,0,2,2,3,1.0,1
T3930,A1492,A0873,154735.34,2025-03-21T19:23:00,WITHDRAWAL,IMPS,Chennai,0.41,LMN Ltd,7,1079084.09,154154.87000000002,65416.993027123564,3,1,1,2,1.0,1
T3931,A0702,A0938,211765.21,2025-03-25T02:27:00,WITHDRAWAL,UPI,Bangalore,0.87,LMN Ltd,7,1213559.43,173365.63285714286,81411.81441188675,3,4,0,2,1.0,1
T3932,A1120,A0044,167536.82,2025-04-24T01:58:00,WITHDRAWAL,CASH,Delhi,0.85,-,8,1203198.73,150399.84125,114815.6377431247,3,0,2,0,1.0,1
T3933,A0693,A0091,295787.48,2025-02-23T23:13:00,DEPOSIT,UPI,Bangalore,0.79,XYZ Pvt Ltd,10,1983981.68,198398.168,107030.49441408522,0,4,0,3,1.0,1
T3934,A0029,A0421,72397.09,2025-01-28T08:13:00,PAYMENT,UPI,Chennai,0.98,ABC Corp,7,938356.02,134050.86000000002,92688.06644804102,1,4,1,1,1.0,1
T3935,A0648,A0786,196509.39,2025-01-26T12:35:00,DEPOSIT,RTGS,Chennai,0.67,-,6,783489.02,130581.50333333334,77427.32250666393,0,3,1,0,1.0,1
T3936,A0585,A0409,77386.92,2025-01-27T15:02:00,WITHDRAWAL,UPI,Delhi,0.1,ABC Corp,7,818182.61,116883.23,77181.46344751072,3,4,2,1,1.0,1
T3937,A0199,A0425,49820.58,2025-03-08T07:43:00,TRANSFER,CASH,Chennai,0.45,-,7,1111375.79,158767.97,106590.5229851635,2,0,1,0,1.0,1
T3938,A0425,A1407,225508.82,2025-05-07T16:11:00,DEPOSIT,IMPS,Hyderabad,0.08,XYZ Pvt Ltd,12,2080042.71,173336.8925,90262.0303551764,0,1,3,3,1.0,1
T3939,A0486,A1146,34616.04,2025-03-08T17:51:00,PAYMENT,RTGS,Bangalore,0.57,-,5,690166.52,138033.304,80996.75041270841,1,3,0,0,1.0,1
T3940,A0456,A0829,158470.79,2025-05-06T00:03:00,PAYMENT,UPI,Bangalore,0.93,XYZ Pvt Ltd,7,1030056.0,147150.85714285713,63478.76433888258,1,4,0,3,1.0,1
T3941,A0836,A0374,35096.93,2025-02-26T19:23:00,TRANSFER,CASH,Mumbai,0.63,ABC Corp,9,1248140.57,138682.28555555557,84701.04184539395,2,0,4,1,1.0,1
T3942,A1022,A1246,273694.15,2025-04-29T11:36:00,DEPOSIT,UPI,Mumbai,0.77,XYZ Pvt Ltd,9,1272274.82,141363.8688888889,98599.29345869034,0,4,4,3,1.0,1
T3943,A0655,A0386,221178.16,2025-02-26T15:27:00,DEPOSIT,CASH,Hyderabad,0.33,LMN Ltd,5,717419.71,143483.94199999998,82843.21277368514,0,0,3,2,1.0,1
T3944,A1320,A0504,135334.09,2025-04-22T05:23:00,PAYMENT,IMPS,Chennai,0.84,-,7,1286475.47,183782.21,60120.52688444993,1,1,1,0,1.0,1
T3945,A0502,A0933,225780.84,2025-03-18T16:19:00,TRANSFER,RTGS,Mumbai,0.65,ABC Corp,7,1414786.25,202112.32142857142,98201.37649663565,2,3,4,1,1.0,1
T3946,A1496,A1379,87761.22,2025-03-16T01:15:00,PAYMENT,CASH,Mumbai,0.19,ABC Corp,8,1069103.0,133637.875,79899.17987373247,1,0,4,1,1.0,1
T3947,A0009,A0283,287457.7,2025-03-16T00:22:00,WITHDRAWAL,UPI,Hyderabad,0.63,XYZ Pvt Ltd,12,2065506.0,172125.5,81336.13981603493,3,4,3,3,1.0,1
T3948,A0512,A0601,50409.89,2025-02-10T16:29:00,DEPOSIT,RTGS,Chennai,0.45,ABC Corp,4,529258.38,132314.595,62931.54141025018,0,3,1,1,1.0,1
T3949,A0179,A0182,257821.2,2025-04-05T22:15:00,TRANSFER,IMPS,Chennai,0.3,LMN Ltd,4,609252.67,152313.1675,103348.65641845611,2,1,1,2,1.0,1
T3950,A1290,A0943,95152.74,2025-01-11T09:36:00,DEPOSIT,NEFT,Hyderabad,0.82,XYZ Pvt Ltd,6,716195.23,119365.87166666666,74559.57545016748,0,2,3,3,1.0,1
T3951,A0041,A1494,3703.17,2025-03-29T19:59:00,WITHDRAWAL,UPI,Chennai,0.13,XYZ Pvt Ltd,8,1171104.81,146388.10125,79459.78284337958,3,4,1,3,1.0,1
T3952,A0923,A0181,30437.37,2025-01-08T03:37:00,DEPOSIT,NEFT,Bangalore,0.58,ABC Corp,13,2019560.96,155350.84307692308,85614.08543358644,0,2,0,1,1.0,1
T3953,A0295,A0389,214544.9,2025-02-26T08:09:00,WITHDRAWAL,RTGS,Bangalore,0.2,-,8,1588296.71,198537.08875,71652.89760139052,3,3,0,0,1.0,1
T3954,A0925,A0351,165546.17,2025-01-18T15:39:00,TRANSFER,CASH,Chennai,0.07,XYZ Pvt Ltd,8,1504081.54,188010.1925,69137.31547742336,2,0,1,3,1.0,1
T3955,A1052,A0711,153083.4,2025-05-15T15:46:00,TRANSFER,UPI,Delhi,0.87,-,8,1121904.8599999999,140238.10749999998,77054.85302384988,2,4,2,0,1.0,1
T3956,A0883,A0967,151982.67,2025-01-03T08:23:00,TRANSFER,NEFT,Bangalore,0.54,XYZ Pvt Ltd,9,1101514.01,122390.44555555556,70609.98138066211,2,2,0,3,1.0,1
T3957,A0889,A0011,107038.87,2025-03-12T01:05:00,PAYMENT,CASH,Hyderabad,0.33,-,6,1045644.4,174274.06666666668,81761.99500748368,1,0,3,0,1.0,1
T3958,A0750,A1036,60346.4,2025-03-13T08:34:00,PAYMENT,NEFT,Chennai,0.05,-,10,1733527.24,173352.724,92871.63648143377,1,2,1,0,1.0,1
T3959,A0478,A0075,270184.31,2025-04-19T02:25:00,TRANSFER,UPI,Bangalore,0.06,ABC Corp,7,1050495.05,150070.72142857144,126039.14392729022,2,4,0,1,1.0,1
T3960,A0009,A1038,265162.59,2025-01-06T19:41:00,PAYMENT,CASH,Chennai,0.31,-,12,2065506.0,172125.5,81336.13981603493,1,0,1,0,1.0,1
T3961,A0797,A1400,16451.6,2025-05-11T18:46:00,DEPOSIT,IMPS,Bangalore,0.8,ABC Corp,10,1545534.7,154553.47,110458.83377963866,0,1,0,1,1.0,1
T3962,A1161,A1099,104883.1,2025-01-17T13:37:00,WITHDRAWAL,NEFT,Chennai,0.06,ABC Corp,11,2078073.92,188915.8109090909,68632.87427687267,3,2,1,1,1.0,1
T3963,A1127,A0513,61202.44,2025-04-18T16:37:00,DEPOSIT,NEFT,Delhi,0.58,XYZ Pvt Ltd,13,1749288.78,134560.67538461537,109405.2580880474,0,2,2,3,1.0,1
T3964,A0291,A1224,171042.02,2025-01-20T20:20:00,TRANSFER,IMPS,Hyderabad,0.32,ABC Corp,8,1262594.93,157824.36625,61868.29681779027,2,1,3,1,1.0,1
T3965,A1371,A0302,55892.17,2025-04-13T12:23:00,DEPOSIT,CASH,Hyderabad,0.62,-,7,1205400.15,172200.0214285714,80999.02267481778,0,0,3,0,1.0,1
T3966,A0586,A0540,140822.46,2025-01-01T12:04:00,TRANSFER,UPI,Bangalore,0.98,XYZ Pvt Ltd,9,1173427.29,130380.81,73997.60053162299,2,4,0,3,1.0,1
T3967,A0339,A0588,74487.87,2025-05-12T13:14:00,PAYMENT,IMPS,Bangalore,0.18,XYZ Pvt Ltd,6,1054774.57,175795.7616666667,104645.71186259367,1,1,0,3,1.0,1
T3968,A0269,A1021,63676.65,2025-01-25T23:40:00,PAYMENT,RTGS,Chennai,0.69,LMN Ltd,8,708973.58,88621.6975,66316.49813795288,1,3,1,2,1.0,1
T3969,A0707,A0955,284424.67,2025-04-03T05:34:00,WITHDRAWAL,RTGS,Delhi,0.34,XYZ Pvt Ltd,5,893888.1199999999,178777.62399999998,85145.06857318708,3,3,2,3,1.0,1
T3970,A0820,A0393,268780.8,2025-04-17T19:24:00,TRANSFER,NEFT,Chennai,0.38,XYZ Pvt Ltd,10,1269107.91,126910.791,90869.10009000069,2,2,1,3,1.0,1
T3971,A0756,A0519,11807.97,2025-03-15T15:59:00,TRANSFER,CASH,Chennai,0.22,XYZ Pvt Ltd,9,1249878.55,138875.39444444445,90411.38425936665,2,0,1,3,1.0,1
T3972,A0923,A0346,26197.57,2025-02-12T09:25:00,TRANSFER,CASH,Chennai,0.82,ABC Corp,13,2019560.96,155350.84307692308,85614.08543358644,2,0,1,1,1.0,1
T3973,A0328,A0178,248729.39,2025-01-10T00:39:00,PAYMENT,UPI,Bangalore,0.57,LMN Ltd,8,1472878.46,184109.8075,102878.44140810048,1,4,0,2,1.0,1
T3974,A0964,A0688,274930.32,2025-03-30T06:13:00,WITHDRAWAL,IMPS,Delhi,0.84,-,11,1278872.11,116261.10090909092,97617.59135401575,3,1,2,0,1.0,1
T3975,A1220,A0197,164318.05,2025-03-15T07:24:00,PAYMENT,RTGS,Chennai,0.67,ABC Corp,10,1129919.89,112991.98899999999,73128.39134826811,1,3,1,1,1.0,1
T3976,A0620,A1419,247825.4,2025-03-12T14:08:00,DEPOSIT,UPI,Mumbai,0.49,ABC Corp,11,1667311.8499999999,151573.80454545454,90899.6872996601,0,4,4,1,1.0,1
T3977,A0346,A1280,7044.31,2025-02-11T11:54:00,TRANSFER,CASH,Bangalore,0.88,-,8,958037.71,119754.71375,93435.36564760278,2,0,0,0,1.0,1
T3978,A0589,A0721,178708.89,2025-02-01T11:56:00,TRANSFER,IMPS,Mumbai,0.4,-,5,769194.5,153838.9,120059.89953332837,2,1,4,0,1.0,1
T3979,A0965,A0375,101836.52,2025-03-08T01:40:00,WITHDRAWAL,CASH,Hyderabad,0.18,ABC Corp,11,1608357.52,146214.32,85397.52131374025,3,0,3,1,1.0,1
T3980,A0257,A0321,275807.89,2025-04-23T07:12:00,TRANSFER,NEFT,Mumbai,0.41,XYZ Pvt Ltd,5,1033064.6100000001,206612.92200000002,89161.97733726508,2,2,4,3,1.0,1
T3981,A1240,A0483,69095.65,2025-04-29T12:06:00,WITHDRAWAL,RTGS,Chennai,0.36,LMN Ltd,12,1528275.36,127356.28000000001,105022.23318377903,3,3,1,2,1.0,1
T3982,A0456,A0826,145448.45,2025-02-26T23:30:00,TRANSFER,NEFT,Bangalore,0.71,ABC Corp,7,1030056.0,147150.85714285713,63478.76433888258,2,2,0,1,1.0,1
T3984,A0815,A1028,153889.22,2025-03-07T02:37:00,DEPOSIT,CASH,Bangalore,1.0,ABC Corp,9,1300866.08,144540.67555555556,81628.35478890793,0,0,0,1,1.0,1
T3985,A0851,A1077,190037.23,2025-02-03T23:19:00,DEPOSIT,RTGS,Mumbai,0.98,ABC Corp,12,1479938.59,123328.21583333334,69769.54979086656,0,3,4,1,1.0,1
T3986,A0418,A0381,278448.91,2025-02-16T09:48:00,PAYMENT,CASH,Mumbai,0.61,ABC Corp,8,1078275.02,134784.3775,91902.61320709667,1,0,4,1,1.0,1
T3987,A0755,A0403,13278.98,2025-03-04T18:55:00,PAYMENT,RTGS,Mumbai,0.21,XYZ Pvt Ltd,8,1221216.8299999998,152652.10374999998,102239.76129336904,1,3,4,3,1.0,1
T3988,A0446,A0354,24452.28,2025-01-19T06:42:00,DEPOSIT,IMPS,Hyderabad,0.34,XYZ Pvt Ltd,6,852558.23,142093.03833333333,103637.57258358138,0,1,3,3,1.0,1
T3990,A0887,A0753,222897.39,2025-03-28T18:02:00,DEPOSIT,UPI,Delhi,0.86,ABC Corp,5,781170.0800000001,156234.016,95833.09204175054,0,4,2,1,1.0,1
T3991,A0137,A0907,156639.63,2025-04-08T19:41:00,PAYMENT,NEFT,Hyderabad,0.8,ABC Corp,11,1327032.8,120639.34545454546,93245.92676927151,1,2,3,1,1.0,1
T3992,A0032,A1126,105525.41,2025-03-13T20:12:00,TRANSFER,RTGS,Chennai,0.07,XYZ Pvt Ltd,4,681517.6699999999,170379.41749999998,83785.0903734196,2,3,1,3,1.0,1
T3993,A0424,A0438,289359.88,2025-05-04T18:09:00,WITHDRAWAL,NEFT,Chennai,0.62,ABC Corp,6,623014.9400000001,103835.82333333335,103806.9499548755,3,2,1,1,1.0,1
T3994,A1410,A0425,251589.08,2025-04-18T15:43:00,DEPOSIT,NEFT,Delhi,0.79,ABC Corp,11,1398334.54,127121.32181818182,83711.28355034042,0,2,2,1,1.0,1
T3995,A0354,A0556,12399.44,2025-03-18T16:25:00,DEPOSIT,RTGS,Hyderabad,0.21,ABC Corp,12,1950262.77,162521.8975,82861.42991599652,0,3,3,1,1.0,1
T3996,A1121,A1272,191880.25,2025-03-29T01:41:00,TRANSFER,RTGS,Hyderabad,0.43,-,5,898039.52,179607.904,64488.10939688441,2,3,3,0,1.0,1
T3997,A0011,A0967,252655.98,2025-01-31T00:46:00,WITHDRAWAL,UPI,Hyderabad,0.13,XYZ Pvt Ltd,10,1604404.8,160440.48,113789.71959275592,3,4,3,3,1.0,1
T3998,A0760,A0425,82256.0,2025-01-21T18:45:00,PAYMENT,NEFT,Delhi,0.97,-,7,1014588.01,144941.14428571428,79722.6808818864,1,2,2,0,1.0,1
T3999,A0059,A0185,121398.2,2025-04-10T12:09:00,PAYMENT,IMPS,Mumbai,0.29,XYZ Pvt Ltd,12,1413892.01,117824.33416666667,100536.8038051324,1,1,4,3,1.0,1
T4000,A0590,A1147,164268.42,2025-01-07T05:36:00,TRANSFER,UPI,Delhi,0.01,XYZ Pvt Ltd,4,517175.51,129293.8775,97465.1072596097,2,4,2,3,1.0,1
T4001,A1240,A1221,80737.6,2025-02-13T05:53:00,PAYMENT,IMPS,Bangalore,0.54,XYZ Pvt Ltd,12,1528275.36,127356.28000000001,105022.23318377903,1,1,0,3,1.0,1
T4002,A0274,A1304,254766.28,2025-01-19T04:55:00,PAYMENT,CASH,Delhi,0.27,ABC Corp,7,1266601.09,180943.01285714286,89210.92687965112,1,0,2,1,1.0,1
T4003,A1114,A0706,265751.78,2025-02-21T14:42:00,DEPOSIT,IMPS,Hyderabad,0.1,-,5,929482.54,185896.508,78375.28098714876,0,1,3,0,1.0,1
T4004,A1316,A0703,211401.41,2025-02-19T01:06:00,WITHDRAWAL,RTGS,Hyderabad,0.62,-,8,1386800.22,173350.0275,104204.95195114217,3,3,3,0,1.0,1
T4005,A1158,A1029,11345.43,2025-05-02T08:41:00,PAYMENT,NEFT,Chennai,0.88,LMN Ltd,12,1639889.91,136657.4925,95686.4794499184,1,2,1,2,1.0,1
T4006,A1304,A1178,73807.27,2025-01-15T09:30:00,WITHDRAWAL,NEFT,Mumbai,0.94,XYZ Pvt Ltd,4,379541.65,94885.4125,54369.473031305824,3,2,4,3,1.0,1
T4007,A0347,A0969,282322.12,2025-03-29T18:18:00,TRANSFER,UPI,Bangalore,0.8,XYZ Pvt Ltd,7,1267749.72,181107.10285714286,92384.37710538936,2,4,0,3,1.0,1
T4008,A1489,A0591,175055.13,2025-02-12T09:55:00,TRANSFER,UPI,Delhi,0.37,LMN Ltd,6,1208044.0899999999,201340.68166666664,93715.0768700679,2,4,2,2,1.0,1
T4009,A0774,A0771,227729.82,2025-03-09T08:12:00,WITHDRAWAL,RTGS,Delhi,0.79,-,11,1854910.1,168628.19090909092,94040.43309254241,3,3,2,0,1.0,1
T4011,A0895,A0344,61724.07,2025-05-17T20:46:00,WITHDRAWAL,NEFT,Mumbai,0.91,-,6,948702.15,158117.025,106407.4074055865,3,2,4,0,1.0,1
T4012,A1300,A1437,150796.46,2025-02-14T09:39:00,PAYMENT,RTGS,Hyderabad,0.68,LMN Ltd,10,1429490.39,142949.039,82029.80523190452,1,3,3,2,1.0,1
T4013,A0678,A0833,222858.06,2025-04-25T04:30:00,TRANSFER,RTGS,Delhi,0.29,-,8,1284035.15,160504.39375,97978.66466850409,2,3,2,0,1.0,1
T4014,A1158,A0684,60405.17,2025-04-22T01:25:00,PAYMENT,CASH,Hyderabad,0.43,-,12,1639889.91,136657.4925,95686.4794499184,1,0,3,0,1.0,1
T4015,A0300,A0746,164049.34,2025-01-15T03:35:00,TRANSFER,UPI,Bangalore,0.0,ABC Corp,8,651208.1,81401.0125,68769.72659363541,2,4,0,1,1.0,1
T4016,A0726,A1427,149388.75,2025-01-07T05:42:00,DEPOSIT,UPI,Delhi,0.24,XYZ Pvt Ltd,10,1320789.56,132078.956,72960.31391519184,0,4,2,3,1.0,1
T4017,A0640,A1433,37156.84,2025-01-15T22:47:00,DEPOSIT,NEFT,Delhi,0.8,-,6,587165.87,97860.97833333333,69918.93134707406,0,2,2,0,0.99,1
T4018,A0895,A0685,25410.96,2025-02-01T15:21:00,TRANSFER,NEFT,Chennai,0.39,LMN Ltd,6,948702.15,158117.025,106407.4074055865,2,2,1,2,1.0,1
T4019,A0964,A0485,125066.72,2025-04-18T19:16:00,TRANSFER,RTGS,Mumbai,0.34,-,11,1278872.11,116261.10090909092,97617.59135401575,2,3,4,0,1.0,1
T4020,A0792,A0802,160818.75,2025-02-22T10:30:00,TRANSFER,CASH,Delhi,0.34,ABC Corp,7,1511611.29,215944.47,68486.71697195424,2,0,2,1,1.0,1
T4021,A1158,A0332,35218.98,2025-02-02T15:34:00,PAYMENT,UPI,Mumbai,0.28,-,12,1639889.91,136657.4925,95686.4794499184,1,4,4,0,1.0,1
T4022,A1330,A0579,142354.98,2025-04-02T20:54:00,PAYMENT,IMPS,Mumbai,0.73,-,6,1360884.98,226814.16333333333,50454.487410310954,1,1,4,0,1.0,1
T4023,A0473,A0472,10247.92,2025-04-02T04:19:00,PAYMENT,IMPS,Bangalore,0.91,-,6,1149010.8599999999,191501.80999999997,102908.35440681246,1,1,0,0,1.0,1
T4024,A0414,A0681,215771.84,2025-01-13T12:00:00,PAYMENT,RTGS,Mumbai,0.34,XYZ Pvt Ltd,8,1393737.4,174217.175,88678.3027371969,1,3,4,3,1.0,1
T4025,A0700,A0782,256380.61,2025-01-29T19:58:00,PAYMENT,CASH,Mumbai,0.47,XYZ Pvt Ltd,13,2057461.7,158266.28461538462,114547.09354728514,1,0,4,3,1.0,1
T4026,A0523,A1348,232904.59,2025-01-01T23:34:00,PAYMENT,IMPS,Delhi,0.83,-,6,780979.5,130163.25,82748.23194272445,1,1,2,0,1.0,1
T4027,A0495,A0309,199067.94,2025-01-15T03:20:00,PAYMENT,NEFT,Mumbai,0.83,-,12,1503551.84,125295.98666666668,87111.00750607411,1,2,4,0,1.0,1
T4028,A1470,A0951,67314.21,2025-03-18T16:17:00,DEPOSIT,RTGS,Chennai,0.6,LMN Ltd,4,570929.87,142732.4675,93542.81705948507,0,3,1,2,1.0,1
T4029,A0676,A0540,96726.93,2025-04-02T05:38:00,DEPOSIT,UPI,Delhi,0.09,XYZ Pvt Ltd,10,1369075.76,136907.576,90878.2492004983,0,4,2,3,1.0,1
T4030,A0734,A1431,82540.5,2025-03-08T13:21:00,TRANSFER,RTGS,Chennai,0.05,ABC Corp,12,1360139.4,113344.95,85603.0868739854,2,3,1,1,1.0,1
T4031,A0686,A1367,138104.42,2025-02-14T20:42:00,PAYMENT,UPI,Bangalore,0.31,-,8,1109891.18,138736.3975,100271.784208027,1,4,0,0,1.0,1
T4032,A1381,A0744,59701.55,2025-04-20T04:28:00,WITHDRAWAL,NEFT,Hyderabad,0.94,XYZ Pvt Ltd,7,1196241.21,170891.60142857142,103114.86128641001,3,2,3,3,1.0,1
T4033,A0092,A1316,128849.48,2025-03-01T22:55:00,DEPOSIT,NEFT,Hyderabad,0.77,ABC Corp,5,674550.55,134910.11000000002,105195.07153816214,0,2,3,1,1.0,1
T4034,A1337,A0626,121937.94,2025-01-07T13:02:00,WITHDRAWAL,UPI,Delhi,0.45,LMN Ltd,12,1805938.0799999998,150494.84,94360.34868657384,3,4,2,2,1.0,1
T4035,A0854,A0414,13552.47,2025-04-17T05:53:00,TRANSFER,UPI,Bangalore,0.91,XYZ Pvt Ltd,4,562465.46,140616.365,120297.30424981419,2,4,0,3,1.0,1
T4036,A0297,A0615,45954.15,2025-03-22T13:06:00,WITHDRAWAL,RTGS,Bangalore,0.05,LMN Ltd,10,1271832.83,127183.28300000001,73731.19033295717,3,3,0,2,1.0,1
T4037,A0720,A0658,228716.78,2025-02-01T18:24:00,DEPOSIT,CASH,Bangalore,0.36,-,10,1837803.67,183780.367,80206.55045373178,0,0,0,0,1.0,1
T4038,A1222,A1109,47704.4,2025-02-23T21:04:00,DEPOSIT,IMPS,Mumbai,0.55,LMN Ltd,7,1041412.5399999999,148773.22,88865.41974037427,0,1,4,2,1.0,1
T4039,A1293,A0038,145518.77,2025-02-07T23:55:00,DEPOSIT,CASH,Mumbai,0.43,-,8,1230011.3599999999,153751.41999999998,73172.17449448154,0,0,4,0,1.0,1
T4040,A1156,A0146,289214.68,2025-02-24T17:54:00,TRANSFER,IMPS,Delhi,0.47,LMN Ltd,9,1282094.14,142454.90444444443,77004.62159924836,2,1,2,2,1.0,1
T4041,A0658,A0443,68758.9,2025-02-27T19:02:00,WITHDRAWAL,UPI,Chennai,0.01,ABC Corp,11,1110806.1199999999,100982.37454545453,83574.87075138082,3,4,1,1,1.0,1
T4042,A0817,A0627,20899.09,2025-03-10T00:34:00,TRANSFER,CASH,Chennai,0.89,LMN Ltd,11,1651432.36,150130.21454545457,82870.86383177701,2,0,1,2,1.0,1
T4043,A0399,A1449,51589.8,2025-05-18T10:18:00,PAYMENT,UPI,Hyderabad,0.67,ABC Corp,4,608718.92,152179.73,82615.08073375263,1,4,3,1,1.0,1
T4044,A0487,A1304,128685.12,2025-04-03T06:22:00,WITHDRAWAL,RTGS,Chennai,0.75,-,10,1348893.0,134889.3,98057.84912201855,3,3,1,0,1.0,1
T4045,A1482,A0572,269764.15,2025-01-01T16:49:00,TRANSFER,IMPS,Hyderabad,0.83,ABC Corp,8,1933105.62,241638.2025,58517.617126602556,2,1,3,1,1.0,1
T4046,A0587,A0667,123083.59,2025-02-14T00:59:00,TRANSFER,NEFT,Chennai,0.53,-,10,1529261.83,152926.18300000002,88599.19421656686,2,2,1,0,1.0,1
T4047,A1051,A0944,59514.3,2025-04-10T17:53:00,TRANSFER,NEFT,Hyderabad,0.58,ABC Corp,6,785692.78,130948.79666666668,94068.9769623894,2,2,3,1,1.0,1
T4048,A1055,A0071,192951.65,2025-03-23T05:47:00,DEPOSIT,UPI,Delhi,0.98,LMN Ltd,2,217793.12,108896.56,118871.84826449111,0,4,2,2,0.9,1
T4049,A0791,A1227,125753.58,2025-04-11T12:16:00,WITHDRAWAL,IMPS,Bangalore,0.57,XYZ Pvt Ltd,4,608035.16,152008.79,94091.51228386047,3,1,0,3,1.0,1
T4050,A1198,A0501,238782.47,2025-04-11T19:02:00,TRANSFER,NEFT,Bangalore,0.65,-,5,783923.02,156784.604,85437.9400877235,2,2,0,0,1.0,1
T4051,A0936,A1415,218069.28,2025-04-24T17:59:00,WITHDRAWAL,UPI,Mumbai,0.96,XYZ Pvt Ltd,7,980664.21,140094.88714285713,90086.71284940335,3,4,4,3,1.0,1
T4052,A0764,A1033,49430.5,2025-05-13T09:58:00,WITHDRAWAL,IMPS,Mumbai,0.18,XYZ Pvt Ltd,6,848571.62,141428.60333333333,75308.56131138813,3,1,4,3,1.0,1
T4053,A0364,A0861,144614.21,2025-05-03T04:31:00,PAYMENT,CASH,Hyderabad,0.82,XYZ Pvt Ltd,9,1327378.18,147486.46444444443,84188.89896741482,1,0,3,3,1.0,1
T4054,A1419,A1124,51164.0,2025-03-03T08:35:00,WITHDRAWAL,RTGS,Bangalore,0.92,XYZ Pvt Ltd,9,1478348.35,164260.92777777778,88508.44434493055,3,3,0,3,1.0,1
T4055,A0601,A0267,20437.16,2025-05-11T14:58:00,TRANSFER,NEFT,Chennai,0.47,LMN Ltd,16,2117221.26,132326.32875,80306.47233966654,2,2,1,2,1.0,1
T4056,A1476,A0133,295013.79,2025-03-07T01:12:00,TRANSFER,IMPS,Hyderabad,0.69,ABC Corp,8,1045713.6,130714.2,104126.15903885275,2,1,3,1,1.0,1
T4057,A1131,A1271,257938.35,2025-01-28T21:17:00,PAYMENT,CASH,Bangalore,0.24,XYZ Pvt Ltd,9,1238180.07,137575.56333333335,92119.76985072992,1,0,0,3,1.0,1
T4058,A1099,A0455,142016.62,2025-02-14T03:30:00,DEPOSIT,UPI,Bangalore,0.28,XYZ Pvt Ltd,3,546628.85,182209.61666666667,36058.35888078703,0,4,0,3,1.0,1
T4059,A0923,A0127,213118.25,2025-04-14T16:16:00,WITHDRAWAL,RTGS,Bangalore,0.68,LMN Ltd,13,2019560.96,155350.84307692308,85614.08543358644,3,3,0,2,1.0,1
T4060,A1048,A1025,213424.99,2025-03-01T16:47:00,TRANSFER,NEFT,Mumbai,0.72,LMN Ltd,8,1344823.3599999999,168102.91999999998,83496.92507377433,2,2,4,2,1.0,1
T4061,A1210,A0784,58790.85,2025-04-23T23:40:00,WITHDRAWAL,RTGS,Bangalore,0.98,ABC Corp,8,955079.53,119384.94125,81694.33042478852,3,3,0,1,1.0,1
T4062,A0483,A0712,47084.94,2025-02-11T16:13:00,WITHDRAWAL,CASH,Chennai,0.84,ABC Corp,7,731912.52,104558.93142857144,65191.29933246139,3,0,1,1,1.0,1
T4063,A0031,A0941,60248.21,2025-02-21T12:41:00,WITHDRAWAL,CASH,Chennai,0.05,-,8,1514091.67,189261.45875,106762.81164503135,3,0,1,0,1.0,1
T4064,A0733,A0270,43012.61,2025-04-08T17:45:00,DEPOSIT,RTGS,Chennai,0.7,-,9,1185389.86,131709.98444444445,96707.99978994642,0,3,1,0,1.0,1
T4065,A1221,A0752,264345.92,2025-03-09T09:47:00,WITHDRAWAL,UPI,Hyderabad,0.62,-,3,752697.6799999999,250899.22666666665,20543.053674518134,3,4,3,0,1.0,1
T4066,A0980,A1470,180400.78,2025-04-14T15:53:00,DEPOSIT,UPI,Chennai,0.72,-,11,1768990.71,160817.33727272728,81475.40287433442,0,4,1,0,1.0,1
T4068,A0434,A0645,258843.79,2025-04-01T09:23:00,PAYMENT,RTGS,Hyderabad,0.57,XYZ Pvt Ltd,8,1700031.22,212503.9025,71022.77328410791,1,3,3,3,1.0,1
T4069,A0074,A1087,70907.71,2025-03-06T12:20:00,WITHDRAWAL,IMPS,Bangalore,0.81,-,9,1254667.11,139407.45666666667,71268.55558243797,3,1,0,0,1.0,1
T4070,A0341,A1432,44727.58,2025-03-13T16:56:00,DEPOSIT,UPI,Delhi,0.01,LMN Ltd,4,628515.2,157128.8,114658.58149872573,0,4,2,2,1.0,1
T4071,A0222,A1472,128456.06,2025-01-11T10:58:00,DEPOSIT,UPI,Hyderabad,0.5,ABC Corp,6,1081539.29,180256.54833333334,74312.35314613779,0,4,3,1,1.0,1
